Date,Open,High,Low,Close,Adj Close,Volume,No. of Trades,Ticker
2024-02-09,2908.0,2943.949951171875,2901.89990234375,2921.5,2911.617919921875,6278399,,RELIANCE.NS
2024-02-12,2921.5,2922.0,2884.699951171875,2904.699951171875,2894.874755859375,3337215,,RELIANCE.NS
2024-02-13,2911.0,2958.0,2908.0,2930.199951171875,2920.28857421875,3857797,,RELIANCE.NS
2024-02-14,2915.0,2967.300048828125,2915.0,2962.75,2952.728515625,3558944,,RELIANCE.NS
2024-02-15,2966.699951171875,2969.449951171875,2933.050048828125,2941.199951171875,2931.251220703125,5003391,,RELIANCE.NS
2024-02-16,2952.949951171875,2954.0,2917.10009765625,2921.14990234375,2911.26904296875,4883749,,RELIANCE.NS
2024-02-19,2924.10009765625,2959.0,2907.050048828125,2948.0,2938.0283203125,3364914,,RELIANCE.NS
2024-02-20,2950.050048828125,2951.0,2923.60009765625,2942.050048828125,2932.0986328125,3558748,,RELIANCE.NS
2024-02-21,2948.0,2977.050048828125,2915.10009765625,2935.39990234375,2925.470947265625,6360146,,RELIANCE.NS
2024-02-22,2936.300048828125,2969.89990234375,2916.0,2963.5,2953.475830078125,9246864,,RELIANCE.NS
2024-02-23,2979.0,2995.10009765625,2966.699951171875,2987.25,2977.1455078125,7219292,,RELIANCE.NS
2024-02-26,2987.10009765625,2989.050048828125,2965.0,2974.64990234375,2964.588134765625,3756553,,RELIANCE.NS
2024-02-27,2966.050048828125,2999.89990234375,2956.10009765625,2971.300048828125,2961.24951171875,5413022,,RELIANCE.NS
2024-02-28,2966.0,2982.550048828125,2900.35009765625,2911.25,2901.402587890625,4323975,,RELIANCE.NS
2024-02-29,2930.0,2957.949951171875,2909.050048828125,2921.60009765625,2911.7177734375,11814488,,RELIANCE.NS
2024-03-01,2927.0,3000.0,2925.0,2984.25,2974.15576171875,6066463,,RELIANCE.NS
2024-03-04,2980.949951171875,3024.89990234375,2974.449951171875,3014.800048828125,3004.6025390625,5012210,,RELIANCE.NS
2024-03-05,3011.550048828125,3014.800048828125,2972.10009765625,3000.39990234375,2990.2509765625,3553834,,RELIANCE.NS
2024-03-06,2986.89990234375,3018.0,2957.0,3006.0,2995.832275390625,3902838,,RELIANCE.NS
2024-03-07,3005.949951171875,3006.199951171875,2951.10009765625,2957.85009765625,2947.84521484375,4157863,,RELIANCE.NS
2024-03-11,2978.0,2978.0,2927.0,2933.199951171875,2923.2783203125,5638565,,RELIANCE.NS
2024-03-12,2933.199951171875,2976.0,2930.050048828125,2950.85009765625,2940.868896484375,4716339,,RELIANCE.NS
2024-03-13,2959.550048828125,2966.199951171875,2855.550048828125,2864.35009765625,2854.661376953125,6761067,,RELIANCE.NS
2024-03-14,2879.39990234375,2897.050048828125,2851.0,2862.949951171875,2853.26611328125,9285551,,RELIANCE.NS
2024-03-15,2851.89990234375,2866.449951171875,2825.800048828125,2836.449951171875,2826.855712890625,9611909,,RELIANCE.NS
2024-03-18,2840.0,2883.449951171875,2833.050048828125,2878.949951171875,2869.2119140625,4584696,,RELIANCE.NS
2024-03-19,2857.5,2875.199951171875,2834.5,2850.5,2840.858154296875,4137882,,RELIANCE.NS
2024-03-20,2855.89990234375,2890.0,2848.050048828125,2887.5,2877.73291015625,4244403,,RELIANCE.NS
2024-03-21,2905.050048828125,2915.800048828125,2889.35009765625,2901.949951171875,2892.134033203125,6503468,,RELIANCE.NS
2024-03-22,2899.949951171875,2920.0,2894.699951171875,2910.050048828125,2900.206787109375,9763804,,RELIANCE.NS
2024-03-26,2890.0,2904.800048828125,2878.0,2883.14990234375,2873.397705078125,5707953,,RELIANCE.NS
2024-03-27,2896.0,3000.0,2894.0,2985.699951171875,2975.600830078125,8163322,,RELIANCE.NS
2024-03-28,2985.75,3011.89990234375,2957.300048828125,2971.699951171875,2961.648193359375,10927182,,RELIANCE.NS
2024-04-01,2984.949951171875,2987.949951171875,2965.0,2969.550048828125,2959.505615234375,2506940,,RELIANCE.NS
2024-04-02,2968.0,2988.0,2950.0,2973.89990234375,2963.840576171875,4455083,,RELIANCE.NS
2024-04-03,2964.14990234375,2968.89990234375,2937.800048828125,2943.199951171875,2933.24462890625,3504146,,RELIANCE.NS
2024-04-04,2959.5,2959.5,2900.0,2925.85009765625,2915.953369140625,7245136,,RELIANCE.NS
2024-04-05,2921.75,2941.60009765625,2912.0,2920.199951171875,2910.322265625,3721149,,RELIANCE.NS
2024-04-08,2925.949951171875,2981.949951171875,2922.0,2971.949951171875,2961.897216796875,4178559,,RELIANCE.NS
2024-04-09,2978.0,2979.60009765625,2925.0,2927.300048828125,2917.3984375,3535707,,RELIANCE.NS
2024-04-10,2932.699951171875,2974.0,2932.699951171875,2959.14990234375,2949.140625,4569165,,RELIANCE.NS
2024-04-12,2951.75,2972.949951171875,2926.14990234375,2934.300048828125,2924.374755859375,7775506,,RELIANCE.NS
2024-04-15,2922.0,2964.25,2892.64990234375,2929.64990234375,2919.740234375,6451031,,RELIANCE.NS
2024-04-16,2906.699951171875,2942.35009765625,2901.85009765625,2931.5,2921.584228515625,4683092,,RELIANCE.NS
2024-04-18,2927.0,2972.0,2918.699951171875,2928.64990234375,2918.74365234375,9502846,,RELIANCE.NS
2024-04-19,2913.550048828125,2948.0,2886.050048828125,2940.25,2930.3046875,7870889,,RELIANCE.NS
2024-04-22,2944.89990234375,2965.64990234375,2935.60009765625,2959.699951171875,2949.688720703125,5175181,,RELIANCE.NS
2024-04-23,2958.0,2987.0,2911.10009765625,2918.64990234375,2908.777587890625,7302777,,RELIANCE.NS
2024-04-24,2927.0,2937.10009765625,2899.0,2900.35009765625,2890.53955078125,5231388,,RELIANCE.NS
2024-04-25,2885.0,2935.949951171875,2883.0,2919.949951171875,2910.0732421875,7971963,,RELIANCE.NS
2024-04-26,2927.89990234375,2930.0,2900.0,2905.10009765625,2895.273681640625,4706924,,RELIANCE.NS
2024-04-29,2900.0,2935.800048828125,2900.0,2930.050048828125,2920.13916015625,3623987,,RELIANCE.NS
2024-04-30,2936.0,2966.14990234375,2925.75,2934.0,2924.07568359375,5737131,,RELIANCE.NS
2024-05-02,2944.0,2954.64990234375,2928.25,2933.10009765625,2923.178955078125,7256323,,RELIANCE.NS
2024-05-03,2942.0,2949.89990234375,2832.300048828125,2868.0,2858.299072265625,8613479,,RELIANCE.NS
2024-05-06,2871.0,2880.0,2836.0,2839.050048828125,2829.447021484375,3697104,,RELIANCE.NS
2024-05-07,2831.949951171875,2841.5,2784.0,2802.949951171875,2793.468994140625,7258736,,RELIANCE.NS
2024-05-08,2795.0,2865.89990234375,2795.0,2837.10009765625,2827.503662109375,4719501,,RELIANCE.NS
2024-05-09,2826.0,2847.5,2780.0,2788.25,2778.81884765625,5504806,,RELIANCE.NS
2024-05-10,2793.5,2820.0,2776.14990234375,2814.85009765625,2805.328857421875,5252548,,RELIANCE.NS
2024-05-13,2799.800048828125,2813.949951171875,2768.0,2805.39990234375,2795.91064453125,4228310,,RELIANCE.NS
2024-05-14,2801.949951171875,2854.14990234375,2800.050048828125,2840.14990234375,2830.54296875,3594150,,RELIANCE.NS
2024-05-15,2841.0,2859.949951171875,2826.050048828125,2832.550048828125,2822.968994140625,2523267,,RELIANCE.NS
2024-05-16,2837.10009765625,2855.0,2796.050048828125,2850.699951171875,2841.057373046875,7355887,,RELIANCE.NS
2024-05-17,2846.10009765625,2874.39990234375,2826.5,2871.39990234375,2861.6875,5458238,,RELIANCE.NS
2024-05-21,2851.199951171875,2883.64990234375,2851.199951171875,2872.25,2862.53466796875,5588064,,RELIANCE.NS
2024-05-22,2872.550048828125,2937.550048828125,2872.550048828125,2921.300048828125,2911.418701171875,5140802,,RELIANCE.NS
2024-05-23,2917.10009765625,2984.449951171875,2910.0,2972.10009765625,2962.046875,7304130,,RELIANCE.NS
2024-05-24,2967.25,2977.0,2952.199951171875,2960.5,2950.486083984375,3547388,,RELIANCE.NS
2024-05-27,2960.449951171875,2969.800048828125,2923.10009765625,2932.5,2922.580810546875,3314505,,RELIANCE.NS
2024-05-28,2936.0,2957.0,2905.5,2912.39990234375,2902.548583984375,3910081,,RELIANCE.NS
2024-05-29,2893.0,2916.0,2876.89990234375,2881.550048828125,2871.80322265625,3691778,,RELIANCE.NS
2024-05-30,2871.0,2880.800048828125,2840.199951171875,2849.699951171875,2840.060791015625,6603429,,RELIANCE.NS
2024-05-31,2862.60009765625,2884.5,2844.5,2860.800048828125,2851.123291015625,15534916,,RELIANCE.NS
2024-06-03,2966.0,3029.0,2918.0,3020.64990234375,3010.4326171875,10763971,,RELIANCE.NS
2024-06-04,2996.10009765625,2996.10009765625,2718.60009765625,2794.550048828125,2785.097412109375,18354549,,RELIANCE.NS
2024-06-05,2844.0,2862.300048828125,2768.199951171875,2841.5,2831.888671875,8732445,,RELIANCE.NS
2024-06-06,2870.0,2887.39990234375,2842.699951171875,2863.199951171875,2853.51513671875,8927861,,RELIANCE.NS
2024-06-07,2857.0,2944.0,2853.0,2939.89990234375,2929.95556640625,9279348,,RELIANCE.NS
2024-06-10,2939.89990234375,2986.699951171875,2936.14990234375,2942.800048828125,2932.845947265625,4625880,,RELIANCE.NS
2024-06-11,2938.0,2947.35009765625,2909.35009765625,2913.35009765625,2903.49560546875,5887451,,RELIANCE.NS
2024-06-12,2915.0,2952.0,2910.35009765625,2926.64990234375,2916.75048828125,5040871,,RELIANCE.NS
2024-06-13,2944.0,2944.5,2920.199951171875,2930.5,2920.587646484375,4590580,,RELIANCE.NS
2024-06-14,2940.0,2959.35009765625,2914.449951171875,2955.10009765625,2945.1044921875,4078999,,RELIANCE.NS
2024-06-18,2974.699951171875,2974.800048828125,2942.699951171875,2962.050048828125,2952.031005859375,3598383,,RELIANCE.NS
2024-06-19,2975.0,2975.0,2912.0,2917.300048828125,2907.432373046875,4362937,,RELIANCE.NS
2024-06-20,2918.0,2965.699951171875,2900.199951171875,2947.39990234375,2937.430419921875,8056888,,RELIANCE.NS
2024-06-21,2947.25,2949.39990234375,2881.14990234375,2908.39990234375,2898.562255859375,15585180,,RELIANCE.NS
2024-06-24,2891.050048828125,2899.0,2875.0,2882.949951171875,2873.1982421875,4439193,,RELIANCE.NS
2024-06-25,2886.0,2911.85009765625,2882.0,2908.300048828125,2898.462646484375,3522693,,RELIANCE.NS
2024-06-26,2892.10009765625,3037.949951171875,2890.25,3028.050048828125,3017.8076171875,11007441,,RELIANCE.NS
2024-06-27,3027.5,3075.0,3012.0,3061.10009765625,3050.745849609375,14191515,,RELIANCE.NS
2024-06-28,3062.050048828125,3162.0,3062.050048828125,3130.800048828125,3120.210205078125,14478668,,RELIANCE.NS
2024-01-01,3790.0,3832.0,3773.0,3811.10009765625,3766.127685546875,825907,,TCS.NS
2024-01-02,3811.10009765625,3811.10009765625,3767.25,3783.199951171875,3738.556640625,1344068,,TCS.NS
2024-01-03,3767.0,3771.85009765625,3687.050048828125,3691.75,3648.185791015625,1803075,,TCS.NS
2024-01-04,3701.75,3719.0,3651.0,3666.800048828125,3623.530517578125,3598144,,TCS.NS
2024-01-05,3675.0,3747.75,3674.85009765625,3737.89990234375,3693.791015625,1963127,,TCS.NS
2024-01-08,3737.89990234375,3739.75,3672.39990234375,3678.300048828125,3634.894287109375,1067805,,TCS.NS
2024-01-09,3709.949951171875,3752.35009765625,3682.75,3689.89990234375,3646.357421875,1370944,,TCS.NS
2024-01-10,3690.0,3729.25,3688.0,3713.050048828125,3669.234619140625,1292227,,TCS.NS
2024-01-11,3724.0,3773.0,3707.0,3735.550048828125,3691.468994140625,1777909,,TCS.NS
2024-01-12,3848.0,3905.25,3821.60009765625,3882.800048828125,3836.9814453125,6813450,,TCS.NS
2024-01-15,3960.0,3965.0,3885.0,3903.800048828125,3857.7333984375,2801505,,TCS.NS
2024-01-16,3899.0,3899.0,3855.550048828125,3861.300048828125,3815.7353515625,1432672,,TCS.NS
2024-01-17,3819.0,3909.949951171875,3812.550048828125,3884.60009765625,3838.760009765625,3458696,,TCS.NS
2024-01-18,3898.0,3908.800048828125,3862.0,3902.60009765625,3856.5478515625,2239110,,TCS.NS
2024-01-19,3945.0,3963.550048828125,3915.050048828125,3943.050048828125,3905.52734375,2941975,,TCS.NS
2024-01-23,3900.0,3933.89990234375,3842.75,3858.25,3821.5341796875,2618854,,TCS.NS
2024-01-24,3880.0,3883.64990234375,3805.60009765625,3841.800048828125,3805.24072265625,2657709,,TCS.NS
2024-01-25,3839.89990234375,3861.0,3778.699951171875,3810.300048828125,3774.04052734375,2205154,,TCS.NS
2024-01-29,3800.800048828125,3820.0,3780.85009765625,3801.0,3764.828857421875,1646747,,TCS.NS
2024-01-30,3807.449951171875,3847.800048828125,3787.0,3800.550048828125,3764.38330078125,1411621,,TCS.NS
2024-01-31,3811.199951171875,3834.0,3796.449951171875,3815.949951171875,3779.636474609375,2459358,,TCS.NS
2024-02-01,3820.0,3904.89990234375,3805.050048828125,3854.14990234375,3817.472900390625,2363107,,TCS.NS
2024-02-02,3875.050048828125,3984.39990234375,3872.0,3966.300048828125,3928.555908203125,2826510,,TCS.NS
2024-02-05,3983.0,4022.0,3962.10009765625,3973.300048828125,3935.489501953125,1691523,,TCS.NS
2024-02-06,3997.0,4149.89990234375,3990.0,4136.0,4096.64111328125,4474396,,TCS.NS
2024-02-07,4153.0,4155.0,4073.949951171875,4083.39990234375,4044.54150390625,2124267,,TCS.NS
2024-02-08,4090.0,4158.0,4086.050048828125,4134.10009765625,4094.759033203125,2345173,,TCS.NS
2024-02-09,4136.5498046875,4184.75,4100.0,4133.7001953125,4094.363037109375,2100596,,TCS.NS
2024-02-12,4130.0,4159.60009765625,4105.5498046875,4120.7001953125,4081.48681640625,1013716,,TCS.NS
2024-02-13,4125.4501953125,4170.0,4081.5,4149.5,4110.01220703125,1257415,,TCS.NS
2024-02-14,4107.0,4114.89990234375,4049.5,4100.10009765625,4061.082763671875,1391283,,TCS.NS
2024-02-15,4128.0,4146.2998046875,4083.0,4103.2001953125,4064.1533203125,1091582,,TCS.NS
2024-02-16,4113.25,4147.9501953125,4100.10009765625,4128.2998046875,4089.01416015625,1307556,,TCS.NS
2024-02-19,4123.0498046875,4128.2998046875,4055.0,4103.7998046875,4064.747314453125,772291,,TCS.NS
2024-02-20,4082.10009765625,4098.0,4010.0,4030.64990234375,3992.29345703125,1193648,,TCS.NS
2024-02-21,4013.0,4063.35009765625,3980.60009765625,3991.5,3953.51611328125,1885939,,TCS.NS
2024-02-22,3971.0,4094.949951171875,3971.0,4087.10009765625,4048.206298828125,2982052,,TCS.NS
2024-02-23,4130.0,4130.0,4046.39990234375,4052.10009765625,4013.53955078125,2538072,,TCS.NS
2024-02-26,4036.0,4050.0,3982.75,4001.050048828125,3962.97509765625,1379284,,TCS.NS
2024-02-27,3999.0,4124.0,3999.0,4104.39990234375,4065.341552734375,2960475,,TCS.NS
2024-02-28,4095.60009765625,4154.89990234375,4089.0,4118.9501953125,4079.75341796875,1939225,,TCS.NS
2024-02-29,4099.0,4138.10009765625,4064.550048828125,4095.10009765625,4056.13037109375,3772719,,TCS.NS
2024-03-01,4107.2001953125,4140.0,4086.800048828125,4094.35009765625,4055.387451171875,2043265,,TCS.NS
2024-03-04,4105.0,4117.89990234375,4075.89990234375,4080.699951171875,4041.8671875,1749271,,TCS.NS
2024-03-05,4062.0,4064.0,3980.0,4012.10009765625,3973.919921875,2070859,,TCS.NS
2024-03-06,3994.050048828125,4072.0,3958.449951171875,4064.300048828125,4025.623291015625,1744204,,TCS.NS
2024-03-07,4065.0,4124.0,4037.699951171875,4108.60009765625,4069.501708984375,2688905,,TCS.NS
2024-03-11,4089.0,4153.0,4089.0,4122.35009765625,4083.12109375,2304068,,TCS.NS
2024-03-12,4122.35009765625,4229.9501953125,4121.0498046875,4192.25,4152.35546875,4039801,,TCS.NS
2024-03-13,4205.0,4241.0,4131.89990234375,4149.0,4109.51708984375,2837260,,TCS.NS
2024-03-14,4153.4501953125,4225.0,4086.0,4207.60009765625,4167.5595703125,2919608,,TCS.NS
2024-03-15,4192.60009765625,4239.0,4177.0,4219.25,4179.0986328125,3373143,,TCS.NS
2024-03-18,4215.25,4254.75,4117.85009765625,4152.5,4112.98388671875,1526904,,TCS.NS
2024-03-19,4051.25,4058.0,3966.60009765625,3977.300048828125,3939.451416015625,8931209,,TCS.NS
2024-03-20,3986.0,4018.0,3960.199951171875,3970.89990234375,3933.11181640625,1817913,,TCS.NS
2024-03-21,3990.050048828125,4008.39990234375,3948.0,3972.949951171875,3935.142578125,3829582,,TCS.NS
2024-03-22,3897.0,3938.0,3855.0,3910.89990234375,3873.68310546875,5852485,,TCS.NS
2024-03-26,3875.0,3946.699951171875,3871.449951171875,3877.5,3840.600830078125,3440925,,TCS.NS
2024-03-27,3888.5,3895.0,3829.39990234375,3840.89990234375,3804.34912109375,1968575,,TCS.NS
2024-03-28,3850.10009765625,3915.0,3840.5,3876.300048828125,3839.412353515625,4311783,,TCS.NS
2024-04-01,3897.699951171875,3933.300048828125,3888.050048828125,3916.75,3879.477294921875,1569676,,TCS.NS
2024-04-02,3890.0,3909.85009765625,3873.0,3883.800048828125,3846.841064453125,2142666,,TCS.NS
2024-04-03,3851.0,3981.0,3851.0,3947.300048828125,3909.736572265625,3973090,,TCS.NS
2024-04-04,3975.89990234375,4028.64990234375,3935.25,4003.300048828125,3965.203857421875,3394637,,TCS.NS
2024-04-05,3978.0,4002.0,3960.5,3979.25,3941.382568359375,1636819,,TCS.NS
2024-04-08,3983.0,4032.64990234375,3960.0,3972.550048828125,3934.74658203125,2302538,,TCS.NS
2024-04-09,3984.0,4015.85009765625,3925.050048828125,3946.550048828125,3908.99365234375,1876992,,TCS.NS
2024-04-10,3956.39990234375,3990.199951171875,3918.0,3984.64990234375,3946.731201171875,2101965,,TCS.NS
2024-04-12,3971.0,4013.35009765625,3945.5,4001.39990234375,3963.32177734375,4354821,,TCS.NS
2024-04-15,4001.39990234375,4064.199951171875,3919.050048828125,3941.199951171875,3903.694580078125,4200329,,TCS.NS
2024-04-16,3902.0,3928.699951171875,3862.85009765625,3872.800048828125,3835.945556640625,3051420,,TCS.NS
2024-04-18,3876.800048828125,3936.0,3850.0,3862.0,3825.24853515625,3476284,,TCS.NS
2024-04-19,3838.0,3852.550048828125,3800.89990234375,3826.199951171875,3789.7890625,2957749,,TCS.NS
2024-04-22,3837.0,3878.0,3812.0,3864.60009765625,3827.82373046875,1728883,,TCS.NS
2024-04-23,3877.050048828125,3895.0,3860.60009765625,3874.699951171875,3837.827392578125,1807586,,TCS.NS
2024-04-24,3890.0,3898.0,3824.449951171875,3831.050048828125,3794.593017578125,1317312,,TCS.NS
2024-04-25,3811.199951171875,3873.64990234375,3811.0,3852.199951171875,3815.54150390625,2856271,,TCS.NS
2024-04-26,3855.14990234375,3876.800048828125,3802.550048828125,3821.35009765625,3784.9853515625,2039178,,TCS.NS
2024-04-29,3838.0,3877.800048828125,3819.199951171875,3870.199951171875,3833.370361328125,1110693,,TCS.NS
2024-04-30,3872.0,3881.75,3810.0,3820.64990234375,3784.291748046875,2203078,,TCS.NS
2024-05-02,3778.050048828125,3871.10009765625,3778.050048828125,3863.300048828125,3826.5361328125,2491044,,TCS.NS
2024-05-03,3890.14990234375,3893.60009765625,3797.60009765625,3843.39990234375,3806.8251953125,2962234,,TCS.NS
2024-05-06,3853.0,3939.949951171875,3853.0,3921.050048828125,3883.736328125,2053831,,TCS.NS
2024-05-07,3930.800048828125,3988.0,3913.5,3978.949951171875,3941.08544921875,2062112,,TCS.NS
2024-05-08,3961.0,3984.300048828125,3938.60009765625,3976.949951171875,3939.1044921875,1247685,,TCS.NS
2024-05-09,3962.0,3971.0,3910.050048828125,3960.199951171875,3922.513916015625,1726486,,TCS.NS
2024-05-10,3962.60009765625,3973.60009765625,3885.050048828125,3893.89990234375,3856.8447265625,1672489,,TCS.NS
2024-05-13,3884.5,3955.0,3870.0,3947.800048828125,3910.232177734375,931326,,TCS.NS
2024-05-14,3936.0,3945.800048828125,3892.89990234375,3901.199951171875,3864.075439453125,1058317,,TCS.NS
2024-05-15,3904.5,3926.949951171875,3875.5,3880.39990234375,3843.47314453125,1115021,,TCS.NS
2024-05-16,3891.10009765625,3909.5,3843.5,3900.949951171875,3891.91064453125,2599399,,TCS.NS
2024-05-17,3919.0,3920.0,3830.0,3834.10009765625,3825.2158203125,2765804,,TCS.NS
2024-05-21,3830.60009765625,3844.75,3810.050048828125,3820.199951171875,3811.347900390625,1908117,,TCS.NS
2024-05-22,3835.0,3841.25,3817.550048828125,3832.0,3823.12060546875,1311168,,TCS.NS
2024-05-23,3840.949951171875,3905.0,3825.5,3893.449951171875,3884.427978515625,2095742,,TCS.NS
2024-05-24,3878.25,3883.800048828125,3844.300048828125,3849.5,3840.580078125,1309452,,TCS.NS
2024-05-27,3855.0,3908.35009765625,3841.35009765625,3847.050048828125,3838.1357421875,1841538,,TCS.NS
2024-05-28,3858.0,3870.0,3830.0,3839.89990234375,3831.002197265625,1801993,,TCS.NS
2024-05-29,3848.89990234375,3848.89990234375,3800.0,3803.64990234375,3794.836181640625,1568095,,TCS.NS
2024-05-30,3777.0,3794.39990234375,3715.449951171875,3736.10009765625,3727.44287109375,2919230,,TCS.NS
2024-05-31,3740.0,3749.800048828125,3653.75,3670.949951171875,3662.443603515625,10956800,,TCS.NS
2024-06-03,3732.800048828125,3751.550048828125,3696.0,3702.85009765625,3694.269775390625,2156773,,TCS.NS
2024-06-04,3700.0,3745.0,3591.5,3715.0,3706.3916015625,3395997,,TCS.NS
2024-06-05,3716.0,3783.800048828125,3700.0,3746.449951171875,3737.768798828125,2799670,,TCS.NS
2024-06-06,3781.0,3839.89990234375,3741.5,3830.39990234375,3821.524169921875,4328036,,TCS.NS
2024-06-07,3837.300048828125,3915.0,3837.300048828125,3893.949951171875,3884.927001953125,4552445,,TCS.NS
2024-06-10,3895.0,3905.89990234375,3841.89990234375,3858.699951171875,3849.758544921875,1734661,,TCS.NS
2024-06-11,3845.0,3879.949951171875,3841.0,3852.10009765625,3843.174072265625,1419898,,TCS.NS
2024-06-12,3874.39990234375,3893.5,3827.449951171875,3831.64990234375,3822.771240234375,2177001,,TCS.NS
2024-06-13,3856.800048828125,3890.0,3852.0,3878.14990234375,3869.16357421875,1932323,,TCS.NS
2024-06-14,3889.0,3889.0,3828.0,3832.050048828125,3823.17041015625,1860730,,TCS.NS
2024-06-18,3826.050048828125,3842.0,3795.050048828125,3815.10009765625,3806.259765625,1774045,,TCS.NS
2024-06-19,3827.64990234375,3833.85009765625,3792.949951171875,3801.699951171875,3792.890625,1509050,,TCS.NS
2024-06-20,3796.0,3809.949951171875,3780.050048828125,3787.25,3778.47412109375,2846526,,TCS.NS
2024-06-21,3827.0,3877.800048828125,3798.050048828125,3810.75,3801.919677734375,4642195,,TCS.NS
2024-06-24,3808.75,3857.0,3791.300048828125,3816.800048828125,3807.955810546875,1702154,,TCS.NS
2024-06-25,3817.0,3847.64990234375,3792.89990234375,3838.449951171875,3829.555419921875,1338808,,TCS.NS
2024-06-26,3844.5,3866.949951171875,3841.0,3855.85009765625,3846.915283203125,1639845,,TCS.NS
2024-06-27,3831.0,3942.0,3818.10009765625,3934.14990234375,3925.03369140625,4526556,,TCS.NS
2024-06-28,3917.800048828125,3960.0,3897.85009765625,3904.14990234375,3895.103271484375,2731571,,TCS.NS
2024-01-01,1539.0,1557.0,1535.25,1551.3499755859375,1542.6556396484375,2808451,,INFY.NS
2024-01-02,1546.0,1549.1500244140625,1523.0,1534.4000244140625,1525.8006591796875,5396313,,INFY.NS
2024-01-03,1519.949951171875,1519.949951171875,1488.0,1490.0,1481.6494140625,7550363,,INFY.NS
2024-01-04,1504.949951171875,1519.75,1492.9000244140625,1512.699951171875,1504.22216796875,7056038,,INFY.NS
2024-01-05,1506.75,1539.699951171875,1506.25,1532.550048828125,1523.9610595703125,8895403,,INFY.NS
2024-01-08,1528.949951171875,1536.0,1513.25,1522.800048828125,1514.2657470703125,4440136,,INFY.NS
2024-01-09,1541.9000244140625,1553.0,1525.8499755859375,1529.300048828125,1520.729248046875,4412074,,INFY.NS
2024-01-10,1524.949951171875,1535.449951171875,1505.0,1519.9000244140625,1511.3819580078125,4096845,,INFY.NS
2024-01-11,1524.9000244140625,1525.0,1486.5999755859375,1494.199951171875,1485.825927734375,11296088,,INFY.NS
2024-01-12,1562.0,1618.0,1555.4000244140625,1612.75,1603.7115478515625,26754401,,INFY.NS
2024-01-15,1644.949951171875,1664.949951171875,1636.0,1652.0999755859375,1642.8409423828125,13228305,,INFY.NS
2024-01-16,1644.800048828125,1648.5,1625.0,1631.550048828125,1622.40625,6500917,,INFY.NS
